Year,Sex,Age,Population,MaleBirths,FemaleBirths,TotalBirths,Deaths,Emigrations,Immigrations,Migration_balance,GDP_per_capita,Health_expenditure_pct_GDP,Unemployment
2012,Male,65-69,123568.0,0.0,0.0,0.0,1831.0,276.0,237.0,-39.0,102175.919298374,8.72188568,3.57
2012,Male,70-74,79090.0,0.0,0.0,0.0,1894.0,136.0,107.0,-29.0,102175.919298374,8.72188568,3.57
2012,Male,75-79,58027.0,0.0,0.0,0.0,2454.0,58.0,84.0,26.0,102175.919298374,8.72188568,3.57
2012,Male,80+,79670.0,0.0,0.0,0.0,9853.0,54.0,54.0,0.0,102175.919298374,8.72188568,3.57
2013,Female,0-4,152356.0,0.0,0.0,0.0,95.0,1172.0,2819.0,1647.0,103553.840134417,8.87431335,3.231
2013,Female,5-9,149401.0,0.0,0.0,0.0,10.0,889.0,1920.0,1031.0,103553.840134417,8.87431335,3.231
2013,Female,10-14,150723.0,0.0,0.0,0.0,6.0,564.0,1505.0,941.0,103553.840134417,8.87431335,3.231
2013,Female,15-19,158031.0,459.0,437.0,896.0,31.0,881.0,2114.0,1233.0,103553.840134417,8.87431335,3.231
2013,Female,20-24,165558.0,4109.0,3935.0,8044.0,37.0,3399.0,6631.0,3232.0,103553.840134417,8.87431335,3.231
2013,Female,25-29,162561.0,9598.0,9190.0,18788.0,36.0,3243.0,7881.0,4638.0,103553.840134417,8.87431335,3.231
2013,Female,30-34,162699.0,10095.0,9667.0,19762.0,55.0,2048.0,4426.0,2378.0,103553.840134417,8.87431335,3.231
2013,Female,35-39,167657.0,4850.0,4646.0,9496.0,90.0,1129.0,2695.0,1566.0,103553.840134417,8.87431335,3.231
2013,Female,40-44,183150.0,999.0,956.0,1955.0,149.0,807.0,1729.0,922.0,103553.840134417,8.87431335,3.231
2013,Female,45-49,173930.0,45.0,40.0,85.0,222.0,575.0,1144.0,569.0,103553.840134417,8.87431335,3.231
2013,Female,50-54,158951.0,0.0,0.0,0.0,366.0,413.0,738.0,325.0,103553.840134417,8.87431335,3.231
2013,Female,55-59,152429.0,0.0,0.0,0.0,536.0,348.0,438.0,90.0,103553.840134417,8.87431335,3.231
2013,Female,60-64,140634.0,0.0,0.0,0.0,797.0,281.0,307.0,26.0,103553.840134417,8.87431335,3.231
2013,Female,65-69,132799.0,0.0,0.0,0.0,1240.0,194.0,224.0,30.0,103553.840134417,8.87431335,3.231
2013,Female,70-74,91332.0,0.0,0.0,0.0,1353.0,102.0,125.0,23.0,103553.840134417,8.87431335,3.231
2013,Female,75-79,72068.0,0.0,0.0,0.0,1927.0,62.0,73.0,11.0,103553.840134417,8.87431335,3.231
2013,Female,80+,141088.0,0.0,0.0,0.0,14356.0,45.0,49.0,4.0,103553.840134417,8.87431335,3.231
2013,Male,0-4,160859.0,0.0,0.0,0.0,83.0,1123.0,2996.0,1873.0,103553.840134417,8.87431335,3.598
2013,Male,5-9,156301.0,0.0,0.0,0.0,10.0,928.0,1985.0,1057.0,103553.840134417,8.87431335,3.598
2013,Male,10-14,157744.0,0.0,0.0,0.0,10.0,599.0,1568.0,969.0,103553.840134417,8.87431335,3.598
2013,Male,15-19,168038.0,0.0,0.0,0.0,59.0,634.0,2126.0,1492.0,103553.840134417,8.87431335,3.598
2013,Male,20-24,173489.0,0.0,0.0,0.0,106.0,2531.0,5816.0,3285.0,103553.840134417,8.87431335,3.598
2013,Male,25-29,168872.0,0.0,0.0,0.0,123.0,3361.0,8326.0,4965.0,103553.840134417,8.87431335,3.598
2013,Male,30-34,172270.0,0.0,0.0,0.0,135.0,2774.0,6418.0,3644.0,103553.840134417,8.87431335,3.598
2013,Male,35-39,177910.0,0.0,0.0,0.0,170.0,2061.0,4285.0,2224.0,103553.840134417,8.87431335,3.598
2013,Male,40-44,193902.0,0.0,0.0,0.0,259.0,1618.0,2899.0,1281.0,103553.840134417,8.87431335,3.598
2013,Male,45-49,185288.0,0.0,0.0,0.0,355.0,1314.0,1927.0,613.0,103553.840134417,8.87431335,3.598
2013,Male,50-54,167728.0,0.0,0.0,0.0,536.0,949.0,1157.0,208.0,103553.840134417,8.87431335,3.598
2013,Male,55-59,156168.0,0.0,0.0,0.0,901.0,667.0,601.0,-66.0,103553.840134417,8.87431335,3.598
2013,Male,60-64,144012.0,0.0,0.0,0.0,1250.0,446.0,369.0,-77.0,103553.840134417,8.87431335,3.598
2013,Male,65-69,131173.0,0.0,0.0,0.0,1941.0,308.0,228.0,-80.0,103553.840134417,8.87431335,3.598
2013,Male,70-74,83072.0,0.0,0.0,0.0,1964.0,139.0,149.0,10.0,103553.840134417,8.87431335,3.598
2013,Male,75-79,58585.0,0.0,0.0,0.0,2455.0,58.0,70.0,12.0,103553.840134417,8.87431335,3.598
2013,Male,80+,80497.0,0.0,0.0,0.0,9619.0,54.0,51.0,-3.0,103553.840134417,8.87431335,3.598
2014,Female,0-4,151895.0,0.0,0.0,0.0,74.0,1145.0,2730.0,1585.0,97666.6951838749,9.28297901,3.235
2014,Female,5-9,151585.0,0.0,0.0,0.0,8.0,990.0,1837.0,847.0,97666.6951838749,9.28297901,3.235
2014,Female,10-14,150712.0,0.0,0.0,0.0,6.0,539.0,1411.0,872.0,97666.6951838749,9.28297901,3.235
2014,Female,15-19,157977.0,412.0,390.0,802.0,24.0,692.0,1919.0,1227.0,97666.6951838749,9.28297901,3.235
2014,Female,20-24,166815.0,3856.0,3648.0,7504.0,34.0,2465.0,5681.0,3216.0,97666.6951838749,9.28297901,3.235
2014,Female,25-29,168357.0,9697.0,9169.0,18866.0,32.0,2988.0,7103.0,4115.0,97666.6951838749,9.28297901,3.235
2014,Female,30-34,165373.0,10325.0,9762.0,20087.0,58.0,2069.0,4116.0,2047.0,97666.6951838749,9.28297901,3.235
2014,Female,35-39,166344.0,4983.0,4711.0,9694.0,69.0,1135.0,2479.0,1344.0,97666.6951838749,9.28297901,3.235
2014,Female,40-44,182249.0,1044.0,985.0,2029.0,122.0,740.0,1643.0,903.0,97666.6951838749,9.28297901,3.235
2014,Female,45-49,177676.0,68.0,64.0,132.0,228.0,534.0,1042.0,508.0,97666.6951838749,9.28297901,3.235
2014,Female,50-54,160829.0,0.0,0.0,0.0,372.0,383.0,738.0,355.0,97666.6951838749,9.28297901,3.235
2014,Female,55-59,153835.0,0.0,0.0,0.0,516.0,263.0,407.0,144.0,97666.6951838749,9.28297901,3.235
2014,Female,60-64,141388.0,0.0,0.0,0.0,742.0,218.0,308.0,90.0,97666.6951838749,9.28297901,3.235
2014,Female,65-69,137556.0,0.0,0.0,0.0,1223.0,180.0,223.0,43.0,97666.6951838749,9.28297901,3.235
2014,Female,70-74,95421.0,0.0,0.0,0.0,1318.0,72.0,128.0,56.0,97666.6951838749,9.28297901,3.235
2014,Female,75-79,73808.0,0.0,0.0,0.0,1884.0,43.0,88.0,45.0,97666.6951838749,9.28297901,3.235
2014,Female,80+,139802.0,0.0,0.0,0.0,13978.0,45.0,67.0,22.0,97666.6951838749,9.28297901,3.235
2014,Male,0-4,160017.0,0.0,0.0,0.0,99.0,1273.0,2820.0,1547.0,97666.6951838749,9.28297901,3.71
2014,Male,5-9,159165.0,0.0,0.0,0.0,17.0,1003.0,1892.0,889.0,97666.6951838749,9.28297901,3.71
2014,Male,10-14,157471.0,0.0,0.0,0.0,15.0,561.0,1515.0,954.0,97666.6951838749,9.28297901,3.71
2014,Male,15-19,167828.0,0.0,0.0,0.0,44.0,513.0,2137.0,1624.0,97666.6951838749,9.28297901,3.71
2014,Male,20-24,175613.0,0.0,0.0,0.0,101.0,1845.0,5156.0,3311.0,97666.6951838749,9.28297901,3.71
2014,Male,25-29,173979.0,0.0,0.0,0.0,128.0,2811.0,7741.0,4930.0,97666.6951838749,9.28297901,3.71
2014,Male,30-34,175690.0,0.0,0.0,0.0,135.0,2565.0,5803.0,3238.0,97666.6951838749,9.28297901,3.71
2014,Male,35-39,176984.0,0.0,0.0,0.0,181.0,1937.0,4040.0,2103.0,97666.6951838749,9.28297901,3.71
2014,Male,40-44,193557.0,0.0,0.0,0.0,223.0,1479.0,2672.0,1193.0,97666.6951838749,9.28297901,3.71
2014,Male,45-49,189552.0,0.0,0.0,0.0,349.0,1106.0,1824.0,718.0,97666.6951838749,9.28297901,3.71
2014,Male,50-54,169626.0,0.0,0.0,0.0,540.0,840.0,1092.0,252.0,97666.6951838749,9.28297901,3.71
2014,Male,55-59,158084.0,0.0,0.0,0.0,781.0,568.0,630.0,62.0,97666.6951838749,9.28297901,3.71
2014,Male,60-64,143897.0,0.0,0.0,0.0,1193.0,383.0,317.0,-66.0,97666.6951838749,9.28297901,3.71
2014,Male,65-69,136419.0,0.0,0.0,0.0,1863.0,287.0,218.0,-69.0,97666.6951838749,9.28297901,3.71
2014,Male,70-74,88052.0,0.0,0.0,0.0,2059.0,127.0,106.0,-21.0,97666.6951838749,9.28297901,3.71
2014,Male,75-79,60542.0,0.0,0.0,0.0,2440.0,38.0,84.0,46.0,97666.6951838749,9.28297901,3.71
2014,Male,80+,80958.0,0.0,0.0,0.0,9538.0,38.0,63.0,25.0,97666.6951838749,9.28297901,3.71
2015,Female,0-4,150308.0,0.0,0.0,0.0,71.0,1281.0,2547.0,1266.0,74809.9658049898,10.06992245,3.999
2015,Female,5-9,154127.0,0.0,0.0,0.0,2.0,1088.0,2025.0,937.0,74809.9658049898,10.06992245,3.999
2015,Female,10-14,150549.0,0.0,0.0,0.0,10.0,581.0,1618.0,1037.0,74809.9658049898,10.06992245,3.999
2015,Female,15-19,158278.0,379.0,356.0,735.0,22.0,774.0,1953.0,1179.0,74809.9658049898,10.06992245,3.999
2015,Female,20-24,167257.0,3635.0,3435.0,7070.0,35.0,2915.0,5171.0,2256.0,74809.9658049898,10.06992245,3.999
2015,Female,25-29,173546.0,9925.0,9377.0,19302.0,56.0,3709.0,6904.0,3195.0,74809.9658049898,10.06992245,3.999
2015,Female,30-34,167907.0,10221.0,9656.0,19877.0,51.0,2505.0,3984.0,1479.0,74809.9658049898,10.06992245,3.999
2015,Female,35-39,165215.0,5116.0,4834.0,9950.0,78.0,1373.0,2502.0,1129.0,74809.9658049898,10.06992245,3.999
2015,Female,40-44,181192.0,1031.0,975.0,2006.0,120.0,850.0,1684.0,834.0,74809.9658049898,10.06992245,3.999
2015,Female,45-49,180774.0,74.0,69.0,143.0,210.0,604.0,1086.0,482.0,74809.9658049898,10.06992245,3.999
2015,Female,50-54,163707.0,0.0,0.0,0.0,321.0,447.0,676.0,229.0,74809.9658049898,10.06992245,3.999
2015,Female,55-59,155254.0,0.0,0.0,0.0,524.0,350.0,418.0,68.0,74809.9658049898,10.06992245,3.999
2015,Female,60-64,142764.0,0.0,0.0,0.0,749.0,292.0,279.0,-13.0,74809.9658049898,10.06992245,3.999
2015,Female,65-69,139283.0,0.0,0.0,0.0,1135.0,208.0,220.0,12.0,74809.9658049898,10.06992245,3.999
2015,Female,70-74,101758.0,0.0,0.0,0.0,1457.0,93.0,153.0,60.0,74809.9658049898,10.06992245,3.999
2015,Female,75-79,76146.0,0.0,0.0,0.0,1960.0,50.0,69.0,19.0,74809.9658049898,10.06992245,3.999
2015,Female,80+,138913.0,0.0,0.0,0.0,14186.0,34.0,53.0,19.0,74809.9658049898,10.06992245,3.999
2015,Male,0-4,158290.0,0.0,0.0,0.0,100.0,1408.0,2655.0,1247.0,74809.9658049898,10.06992245,4.56
2015,Male,5-9,162108.0,0.0,0.0,0.0,8.0,1113.0,2091.0,978.0,74809.9658049898,10.06992245,4.56
2015,Male,10-14,157011.0,0.0,0.0,0.0,12.0,560.0,1809.0,1249.0,74809.9658049898,10.06992245,4.56
2015,Male,15-19,168228.0,0.0,0.0,0.0,48.0,558.0,2450.0,1892.0,74809.9658049898,10.06992245,4.56
2015,Male,20-24,176820.0,0.0,0.0,0.0,95.0,2245.0,4747.0,2502.0,74809.9658049898,10.06992245,4.56
2015,Male,25-29,179774.0,0.0,0.0,0.0,116.0,3426.0,7016.0,3590.0,74809.9658049898,10.06992245,4.56
2015,Male,30-34,178443.0,0.0,0.0,0.0,126.0,3052.0,5204.0,2152.0,74809.9658049898,10.06992245,4.56
2015,Male,35-39,176828.0,0.0,0.0,0.0,125.0,2314.0,3615.0,1301.0,74809.9658049898,10.06992245,4.56
2015,Male,40-44,192531.0,0.0,0.0,0.0,232.0,1667.0,2386.0,719.0,74809.9658049898,10.06992245,4.56
2015,Male,45-49,192502.0,0.0,0.0,0.0,333.0,1281.0,1572.0,291.0,74809.9658049898,10.06992245,4.56
2015,Male,50-54,172907.0,0.0,0.0,0.0,518.0,984.0,996.0,12.0,74809.9658049898,10.06992245,4.56
2015,Male,55-59,160450.0,0.0,0.0,0.0,775.0,709.0,567.0,-142.0,74809.9658049898,10.06992245,4.56
2015,Male,60-64,144730.0,0.0,0.0,0.0,1156.0,466.0,314.0,-152.0,74809.9658049898,10.06992245,4.56
2015,Male,65-69,138419.0,0.0,0.0,0.0,1810.0,327.0,213.0,-114.0,74809.9658049898,10.06992245,4.56
2015,Male,70-74,95105.0,0.0,0.0,0.0,2157.0,125.0,147.0,22.0,74809.9658049898,10.06992245,4.56
2015,Male,75-79,63154.0,0.0,0.0,0.0,2441.0,55.0,94.0,39.0,74809.9658049898,10.06992245,4.56
2015,Male,80+,81524.0,0.0,0.0,0.0,9688.0,30.0,58.0,28.0,74809.9658049898,10.06992245,4.56
2016,Female,0-4,148675.0,0.0,0.0,0.0,72.0,1410.0,2598.0,1188.0,70867.3609970749,10.53049755,3.912
2016,Female,5-9,156440.0,0.0,0.0,0.0,6.0,1202.0,2159.0,957.0,70867.3609970749,10.53049755,3.912
2016,Female,10-14,150491.0,0.0,0.0,0.0,10.0,635.0,1652.0,1017.0,70867.3609970749,10.53049755,3.912
2016,Female,15-19,158463.0,319.0,299.0,618.0,33.0,809.0,1926.0,1117.0,70867.3609970749,10.53049755,3.912
2016,Female,20-24,166015.0,3385.0,3176.0,6561.0,38.0,2753.0,4905.0,2152.0,70867.3609970749,10.53049755,3.912
2016,Female,25-29,178175.0,9929.0,9314.0,19243.0,47.0,3823.0,6400.0,2577.0,70867.3609970749,10.53049755,3.912
2016,Female,30-34,169946.0,10537.0,9885.0,20422.0,59.0,2827.0,3993.0,1166.0,70867.3609970749,10.53049755,3.912
2016,Female,35-39,165634.0,5079.0,4766.0,9845.0,75.0,1600.0,2577.0,977.0,70867.3609970749,10.53049755,3.912
2016,Female,40-44,179503.0,1074.0,1007.0,2081.0,122.0,966.0,1636.0,670.0,70867.3609970749,10.53049755,3.912
2016,Female,45-49,182590.0,72.0,66.0,138.0,194.0,641.0,1061.0,420.0,70867.3609970749,10.53049755,3.912
2016,Female,50-54,167144.0,0.0,0.0,0.0,338.0,480.0,751.0,271.0,70867.3609970749,10.53049755,3.912
2016,Female,55-59,156037.0,0.0,0.0,0.0,511.0,365.0,474.0,109.0,70867.3609970749,10.53049755,3.912
2016,Female,60-64,144666.0,0.0,0.0,0.0,770.0,266.0,313.0,47.0,70867.3609970749,10.53049755,3.912
2016,Female,65-69,139857.0,0.0,0.0,0.0,1232.0,215.0,251.0,36.0,70867.3609970749,10.53049755,3.912
2016,Female,70-74,108641.0,0.0,0.0,0.0,1533.0,101.0,176.0,75.0,70867.3609970749,10.53049755,3.912
2016,Female,75-79,78606.0,0.0,0.0,0.0,1986.0,54.0,112.0,58.0,70867.3609970749,10.53049755,3.912
2016,Female,80+,137991.0,0.0,0.0,0.0,14017.0,42.0,82.0,40.0,70867.3609970749,10.53049755,3.912
2016,Male,0-4,156720.0,0.0,0.0,0.0,81.0,1619.0,2908.0,1289.0,70867.3609970749,10.53049755,5.362
2016,Male,5-9,164741.0,0.0,0.0,0.0,6.0,1281.0,2323.0,1042.0,70867.3609970749,10.53049755,5.362
2016,Male,10-14,156888.0,0.0,0.0,0.0,20.0,644.0,2241.0,1597.0,70867.3609970749,10.53049755,5.362
2016,Male,15-19,168361.0,0.0,0.0,0.0,51.0,576.0,3308.0,2732.0,70867.3609970749,10.53049755,5.362
2016,Male,20-24,176819.0,0.0,0.0,0.0,81.0,1941.0,4663.0,2722.0,70867.3609970749,10.53049755,5.362
2016,Male,25-29,184332.0,0.0,0.0,0.0,113.0,3506.0,6389.0,2883.0,70867.3609970749,10.53049755,5.362
2016,Male,30-34,180196.0,0.0,0.0,0.0,145.0,3575.0,4790.0,1215.0,70867.3609970749,10.53049755,5.362
2016,Male,35-39,177891.0,0.0,0.0,0.0,161.0,2821.0,3270.0,449.0,70867.3609970749,10.53049755,5.362
2016,Male,40-44,190513.0,0.0,0.0,0.0,208.0,2065.0,2183.0,118.0,70867.3609970749,10.53049755,5.362
2016,Male,45-49,193681.0,0.0,0.0,0.0,346.0,1412.0,1373.0,-39.0,70867.3609970749,10.53049755,5.362
2016,Male,50-54,176799.0,0.0,0.0,0.0,527.0,1140.0,884.0,-256.0,70867.3609970749,10.53049755,5.362
2016,Male,55-59,161747.0,0.0,0.0,0.0,760.0,786.0,556.0,-230.0,70867.3609970749,10.53049755,5.362
2016,Male,60-64,146418.0,0.0,0.0,0.0,1170.0,568.0,313.0,-255.0,70867.3609970749,10.53049755,5.362
2016,Male,65-69,139370.0,0.0,0.0,0.0,1836.0,365.0,236.0,-129.0,70867.3609970749,10.53049755,5.362
2016,Male,70-74,102294.0,0.0,0.0,0.0,2259.0,129.0,132.0,3.0,70867.3609970749,10.53049755,5.362
2016,Male,75-79,66307.0,0.0,0.0,0.0,2398.0,59.0,85.0,26.0,70867.3609970749,10.53049755,5.362
2016,Male,80+,82034.0,0.0,0.0,0.0,9521.0,48.0,80.0,32.0,70867.3609970749,10.53049755,5.362
2017,Female,0-4,147636.0,0.0,0.0,0.0,75.0,1373.0,2647.0,1274.0,76131.8384032764,10.22983646,3.696
2017,Female,5-9,157062.0,0.0,0.0,0.0,11.0,1127.0,1935.0,808.0,76131.8384032764,10.22983646,3.696
2017,Female,10-14,152249.0,0.0,0.0,0.0,14.0,661.0,1434.0,773.0,76131.8384032764,10.22983646,3.696
2017,Female,15-19,157060.0,243.0,229.0,472.0,24.0,644.0,1630.0,986.0,76131.8384032764,10.22983646,3.696
2017,Female,20-24,165743.0,2959.0,2784.0,5743.0,25.0,2326.0,4284.0,1958.0,76131.8384032764,10.22983646,3.696
2017,Female,25-29,180859.0,9628.0,9063.0,18691.0,48.0,3380.0,5996.0,2616.0,76131.8384032764,10.22983646,3.696
2017,Female,30-34,172234.0,10334.0,9727.0,20061.0,49.0,2585.0,3663.0,1078.0,76131.8384032764,10.22983646,3.696
2017,Female,35-39,167065.0,4905.0,4615.0,9520.0,76.0,1508.0,2466.0,958.0,76131.8384032764,10.22983646,3.696
2017,Female,40-44,176108.0,1046.0,984.0,2030.0,118.0,894.0,1517.0,623.0,76131.8384032764,10.22983646,3.696
2017,Female,45-49,184418.0,71.0,67.0,138.0,214.0,602.0,952.0,350.0,76131.8384032764,10.22983646,3.696
2017,Female,50-54,170752.0,0.0,0.0,0.0,328.0,473.0,653.0,180.0,76131.8384032764,10.22983646,3.696
2017,Female,55-59,156456.0,0.0,0.0,0.0,468.0,340.0,413.0,73.0,76131.8384032764,10.22983646,3.696
2017,Female,60-64,148103.0,0.0,0.0,0.0,715.0,273.0,295.0,22.0,76131.8384032764,10.22983646,3.696
2017,Female,65-69,136749.0,0.0,0.0,0.0,1156.0,226.0,212.0,-14.0,76131.8384032764,10.22983646,3.696
2017,Female,70-74,118995.0,0.0,0.0,0.0,1786.0,115.0,131.0,16.0,76131.8384032764,10.22983646,3.696
2017,Female,75-79,80077.0,0.0,0.0,0.0,2003.0,47.0,106.0,59.0,76131.8384032764,10.22983646,3.696
2017,Female,80+,137621.0,0.0,0.0,0.0,14015.0,55.0,71.0,16.0,76131.8384032764,10.22983646,3.696
2017,Male,0-4,155857.0,0.0,0.0,0.0,88.0,1510.0,2736.0,1226.0,76131.8384032764,10.22983646,4.582
2017,Male,5-9,165749.0,0.0,0.0,0.0,9.0,1240.0,2050.0,810.0,76131.8384032764,10.22983646,4.582
2017,Male,10-14,159157.0,0.0,0.0,0.0,12.0,663.0,1709.0,1046.0,76131.8384032764,10.22983646,4.582
2017,Male,15-19,167960.0,0.0,0.0,0.0,51.0,553.0,2132.0,1579.0,76131.8384032764,10.22983646,4.582
2017,Male,20-24,177559.0,0.0,0.0,0.0,116.0,1622.0,3338.0,1716.0,76131.8384032764,10.22983646,4.582
2017,Male,25-29,187079.0,0.0,0.0,0.0,103.0,2946.0,5298.0,2352.0,76131.8384032764,10.22983646,4.582
2017,Male,30-34,182649.0,0.0,0.0,0.0,118.0,3107.0,4284.0,1177.0,76131.8384032764,10.22983646,4.582
2017,Male,35-39,178077.0,0.0,0.0,0.0,128.0,2544.0,2921.0,377.0,76131.8384032764,10.22983646,4.582
2017,Male,40-44,186902.0,0.0,0.0,0.0,178.0,1878.0,1880.0,2.0,76131.8384032764,10.22983646,4.582
2017,Male,45-49,194302.0,0.0,0.0,0.0,302.0,1381.0,1337.0,-44.0,76131.8384032764,10.22983646,4.582
2017,Male,50-54,180770.0,0.0,0.0,0.0,492.0,979.0,822.0,-157.0,76131.8384032764,10.22983646,4.582
2017,Male,55-59,162575.0,0.0,0.0,0.0,765.0,680.0,487.0,-193.0,76131.8384032764,10.22983646,4.582
2017,Male,60-64,149114.0,0.0,0.0,0.0,1109.0,507.0,287.0,-220.0,76131.8384032764,10.22983646,4.582
2017,Male,65-69,136705.0,0.0,0.0,0.0,1741.0,356.0,202.0,-154.0,76131.8384032764,10.22983646,4.582
2017,Male,70-74,113064.0,0.0,0.0,0.0,2305.0,138.0,138.0,0.0,76131.8384032764,10.22983646,4.582
2017,Male,75-79,68252.0,0.0,0.0,0.0,2515.0,61.0,95.0,34.0,76131.8384032764,10.22983646,4.582
2017,Male,80+,83359.0,0.0,0.0,0.0,9617.0,49.0,71.0,22.0,76131.8384032764,10.22983646,4.582
2018,Female,0-4,145662.0,0.0,0.0,0.0,65.0,1302.0,1997.0,695.0,82792.8427113304,9.96037865,3.539
2018,Female,5-9,157476.0,0.0,0.0,0.0,7.0,1157.0,1447.0,290.0,82792.8427113304,9.96037865,3.539
2018,Female,10-14,154087.0,0.0,0.0,0.0,15.0,636.0,1235.0,599.0,82792.8427113304,9.96037865,3.539
2018,Female,15-19,155784.0,207.0,193.0,400.0,24.0,670.0,1473.0,803.0,82792.8427113304,9.96037865,3.539
2018,Female,20-24,165391.0,2772.0,2604.0,5376.0,22.0,1920.0,3842.0,1922.0,82792.8427113304,9.96037865,3.539
2018,Female,25-29,182022.0,9142.0,8583.0,17725.0,44.0,3084.0,5685.0,2601.0,82792.8427113304,9.96037865,3.539
2018,Female,30-34,174716.0,10417.0,9780.0,20197.0,47.0,2415.0,3459.0,1044.0,82792.8427113304,9.96037865,3.539
2018,Female,35-39,169679.0,4847.0,4553.0,9400.0,74.0,1524.0,2240.0,716.0,82792.8427113304,9.96037865,3.539
2018,Female,40-44,172196.0,973.0,914.0,1887.0,117.0,877.0,1527.0,650.0,82792.8427113304,9.96037865,3.539
2018,Female,45-49,185474.0,79.0,73.0,152.0,205.0,554.0,944.0,390.0,82792.8427113304,9.96037865,3.539
2018,Female,50-54,174460.0,0.0,0.0,0.0,312.0,440.0,630.0,190.0,82792.8427113304,9.96037865,3.539
2018,Female,55-59,157786.0,0.0,0.0,0.0,492.0,329.0,417.0,88.0,82792.8427113304,9.96037865,3.539
2018,Female,60-64,149615.0,0.0,0.0,0.0,745.0,295.0,290.0,-5.0,82792.8427113304,9.96037865,3.539
2018,Female,65-69,136042.0,0.0,0.0,0.0,1124.0,185.0,217.0,32.0,82792.8427113304,9.96037865,3.539
2018,Female,70-74,125788.0,0.0,0.0,0.0,1705.0,89.0,143.0,54.0,82792.8427113304,9.96037865,3.539
2018,Female,75-79,83370.0,0.0,0.0,0.0,2088.0,49.0,95.0,46.0,82792.8427113304,9.96037865,3.539
2018,Female,80+,137700.0,0.0,0.0,0.0,13884.0,48.0,67.0,19.0,82792.8427113304,9.96037865,3.539
2018,Male,0-4,153917.0,0.0,0.0,0.0,77.0,1414.0,2149.0,735.0,82792.8427113304,9.96037865,4.034
2018,Male,5-9,166196.0,0.0,0.0,0.0,11.0,1182.0,1596.0,414.0,82792.8427113304,9.96037865,4.034
2018,Male,10-14,161596.0,0.0,0.0,0.0,16.0,590.0,1370.0,780.0,82792.8427113304,9.96037865,4.034
2018,Male,15-19,166175.0,0.0,0.0,0.0,43.0,505.0,1435.0,930.0,82792.8427113304,9.96037865,4.034
2018,Male,20-24,176979.0,0.0,0.0,0.0,103.0,1295.0,2852.0,1557.0,82792.8427113304,9.96037865,4.034
2018,Male,25-29,189553.0,0.0,0.0,0.0,119.0,2578.0,4893.0,2315.0,82792.8427113304,9.96037865,4.034
2018,Male,30-34,183675.0,0.0,0.0,0.0,133.0,2971.0,4086.0,1115.0,82792.8427113304,9.96037865,4.034
2018,Male,35-39,180314.0,0.0,0.0,0.0,168.0,2476.0,2887.0,411.0,82792.8427113304,9.96037865,4.034
2018,Male,40-44,182198.0,0.0,0.0,0.0,197.0,1849.0,1957.0,108.0,82792.8427113304,9.96037865,4.034
2018,Male,45-49,195200.0,0.0,0.0,0.0,304.0,1311.0,1370.0,59.0,82792.8427113304,9.96037865,4.034
