Year,Sex,Age,Immigrations,Deaths,Emigrations,Population,FemaleBirths,MaleBirths,GDP_per_capita,Health_expenditure_pct_GDP,Unemployment
1995,Female,0-4,0.0,447.0,0.0,266963.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,0-4,0.0,592.0,0.0,283523.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,10-14,0.0,76.0,0.0,321866.0,35.0,42.0,11781.3618502221,0.0,7.783
1995,Male,10-14,0.0,137.0,0.0,337142.0,35.0,42.0,11781.3618502221,0.0,6.477
1995,Female,15-19,0.0,145.0,0.0,382784.0,3906.0,4030.0,11781.3618502221,0.0,7.783
1995,Male,15-19,0.0,487.0,0.0,394751.0,3906.0,4030.0,11781.3618502221,0.0,6.477
1995,Female,20-24,0.0,221.0,0.0,404891.0,12611.0,13465.0,11781.3618502221,0.0,7.783
1995,Male,20-24,0.0,817.0,0.0,412063.0,12611.0,13465.0,11781.3618502221,0.0,6.477
1995,Female,25-29,0.0,239.0,0.0,373916.0,17505.0,19186.0,11781.3618502221,0.0,7.783
1995,Male,25-29,0.0,905.0,0.0,375419.0,17505.0,19186.0,11781.3618502221,0.0,6.477
1995,Female,30-34,0.0,287.0,0.0,375546.0,12303.0,13325.0,11781.3618502221,0.0,7.783
1995,Male,30-34,0.0,931.0,0.0,362642.0,12303.0,13325.0,11781.3618502221,0.0,6.477
1995,Female,35-39,0.0,342.0,0.0,359451.0,4189.0,4658.0,11781.3618502221,0.0,7.783
1995,Male,35-39,0.0,1016.0,0.0,345071.0,4189.0,4658.0,11781.3618502221,0.0,6.477
1995,Female,40-44,0.0,540.0,0.0,344075.0,847.0,933.0,11781.3618502221,0.0,7.783
1995,Male,40-44,0.0,1159.0,0.0,325176.0,847.0,933.0,11781.3618502221,0.0,6.477
1995,Female,45-49,0.0,680.0,0.0,328040.0,65.0,62.0,11781.3618502221,0.0,7.783
1995,Male,45-49,0.0,1517.0,0.0,306710.0,65.0,62.0,11781.3618502221,0.0,6.477
1995,Female,5-9,0.0,71.0,0.0,270710.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,5-9,0.0,111.0,0.0,283787.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,50-54,0.0,948.0,0.0,297958.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,50-54,0.0,1803.0,0.0,268040.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,55-59,0.0,1421.0,0.0,294598.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,55-59,0.0,2848.0,0.0,261475.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,60-64,0.0,2225.0,0.0,297806.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,60-64,0.0,4339.0,0.0,256254.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,65-69,0.0,3378.0,0.0,275974.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,65-69,0.0,6060.0,0.0,224495.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,70-74,0.0,5534.0,0.0,236763.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,70-74,0.0,7714.0,0.0,181785.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,75-79,0.0,7349.0,0.0,166758.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,75-79,0.0,7873.0,0.0,114740.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,80-84,0.0,10226.0,0.0,125301.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,80-84,0.0,8411.0,0.0,72121.0,0.0,0.0,11781.3618502221,0.0,6.477
1995,Female,85+,0.0,15376.0,0.0,80347.0,0.0,0.0,11781.3618502221,0.0,7.783
1995,Male,85+,0.0,7714.0,0.0,34752.0,0.0,0.0,11781.3618502221,0.0,6.477
1996,Female,0-4,0.0,421.0,0.0,264040.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,0-4,0.0,579.0,0.0,281460.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,10-14,0.0,77.0,0.0,310699.0,50.0,48.0,12185.0914010629,0.0,8.44
1996,Male,10-14,0.0,137.0,0.0,325758.0,50.0,48.0,12185.0914010629,0.0,6.357
1996,Female,15-19,0.0,147.0,0.0,370402.0,3726.0,4036.0,12185.0914010629,0.0,8.44
1996,Male,15-19,0.0,450.0,0.0,382048.0,3726.0,4036.0,12185.0914010629,0.0,6.357
1996,Female,20-24,0.0,199.0,0.0,407551.0,12466.0,13539.0,12185.0914010629,0.0,8.44
1996,Male,20-24,0.0,776.0,0.0,415170.0,12466.0,13539.0,12185.0914010629,0.0,6.357
1996,Female,25-29,0.0,204.0,0.0,377953.0,17986.0,19506.0,12185.0914010629,0.0,8.44
1996,Male,25-29,0.0,873.0,0.0,380436.0,17986.0,19506.0,12185.0914010629,0.0,6.357
1996,Female,30-34,0.0,357.0,0.0,378136.0,13153.0,14277.0,12185.0914010629,0.0,8.44
1996,Male,30-34,0.0,917.0,0.0,366450.0,13153.0,14277.0,12185.0914010629,0.0,6.357
1996,Female,35-39,0.0,382.0,0.0,366532.0,4669.0,4984.0,12185.0914010629,0.0,8.44
1996,Male,35-39,0.0,1077.0,0.0,352239.0,4669.0,4984.0,12185.0914010629,0.0,6.357
1996,Female,40-44,0.0,491.0,0.0,346334.0,878.0,916.0,12185.0914010629,0.0,8.44
1996,Male,40-44,0.0,1261.0,0.0,327396.0,878.0,916.0,12185.0914010629,0.0,6.357
1996,Female,45-49,0.0,760.0,0.0,334202.0,48.0,58.0,12185.0914010629,0.0,8.44
1996,Male,45-49,0.0,1541.0,0.0,314714.0,48.0,58.0,12185.0914010629,0.0,6.357
1996,Female,5-9,0.0,78.0,0.0,270850.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,5-9,0.0,90.0,0.0,284667.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,50-54,0.0,1006.0,0.0,305637.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,50-54,0.0,1966.0,0.0,274852.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,55-59,0.0,1302.0,0.0,288338.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,55-59,0.0,2899.0,0.0,256077.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,60-64,0.0,2195.0,0.0,299826.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,60-64,0.0,4357.0,0.0,257433.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,65-69,0.0,3493.0,0.0,277134.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,65-69,0.0,6105.0,0.0,227196.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,70-74,0.0,5565.0,0.0,242816.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,70-74,0.0,7994.0,0.0,185407.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,75-79,0.0,7337.0,0.0,172403.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,75-79,0.0,8242.0,0.0,119799.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,80-84,0.0,10418.0,0.0,126061.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,80-84,0.0,8784.0,0.0,72454.0,0.0,0.0,12185.0914010629,0.0,6.357
1996,Female,85+,0.0,16383.0,0.0,84759.0,0.0,0.0,12185.0914010629,0.0,8.44
1996,Male,85+,0.0,8396.0,0.0,36967.0,0.0,0.0,12185.0914010629,0.0,6.357
1997,Female,0-4,0.0,427.0,0.0,262777.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,0-4,0.0,532.0,0.0,280542.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,10-14,0.0,77.0,0.0,299277.0,52.0,50.0,11575.5071124358,0.0,7.494
1997,Male,10-14,0.0,130.0,0.0,314438.0,52.0,50.0,11575.5071124358,0.0,5.803
1997,Female,15-19,0.0,140.0,0.0,360867.0,3706.0,3880.0,11575.5071124358,0.0,7.494
1997,Male,15-19,0.0,400.0,0.0,372114.0,3706.0,3880.0,11575.5071124358,0.0,5.803
1997,Female,20-24,0.0,198.0,0.0,406804.0,12518.0,13387.0,11575.5071124358,0.0,7.494
1997,Male,20-24,0.0,746.0,0.0,415179.0,12518.0,13387.0,11575.5071124358,0.0,5.803
1997,Female,25-29,0.0,248.0,0.0,382842.0,18710.0,19624.0,11575.5071124358,0.0,7.494
1997,Male,25-29,0.0,848.0,0.0,386055.0,18710.0,19624.0,11575.5071124358,0.0,5.803
1997,Female,30-34,0.0,297.0,0.0,379679.0,13926.0,14681.0,11575.5071124358,0.0,7.494
1997,Male,30-34,0.0,981.0,0.0,369006.0,13926.0,14681.0,11575.5071124358,0.0,5.803
1997,Female,35-39,0.0,442.0,0.0,371821.0,5068.0,5396.0,11575.5071124358,0.0,7.494
1997,Male,35-39,0.0,1063.0,0.0,357497.0,5068.0,5396.0,11575.5071124358,0.0,5.803
1997,Female,40-44,0.0,528.0,0.0,350156.0,897.0,1006.0,11575.5071124358,0.0,7.494
1997,Male,40-44,0.0,1199.0,0.0,332975.0,897.0,1006.0,11575.5071124358,0.0,5.803
1997,Female,45-49,0.0,797.0,0.0,341215.0,54.0,69.0,11575.5071124358,0.0,7.494
1997,Male,45-49,0.0,1492.0,0.0,321967.0,54.0,69.0,11575.5071124358,0.0,5.803
1997,Female,5-9,0.0,57.0,0.0,272154.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,5-9,0.0,90.0,0.0,285755.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,50-54,0.0,975.0,0.0,312324.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,50-54,0.0,1920.0,0.0,281333.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,55-59,0.0,1340.0,0.0,286117.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,55-59,0.0,2673.0,0.0,254796.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,60-64,0.0,2098.0,0.0,298737.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,60-64,0.0,4209.0,0.0,256505.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,65-69,0.0,3414.0,0.0,282387.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,65-69,0.0,5973.0,0.0,232427.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,70-74,0.0,5376.0,0.0,246257.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,70-74,0.0,7853.0,0.0,187332.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,75-79,0.0,7311.0,0.0,179338.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,75-79,0.0,8165.0,0.0,125265.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,80-84,0.0,10053.0,0.0,125483.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,80-84,0.0,8318.0,0.0,72674.0,0.0,0.0,11575.5071124358,0.0,5.803
1997,Female,85+,0.0,16261.0,0.0,90141.0,0.0,0.0,11575.5071124358,0.0,7.494
1997,Male,85+,0.0,8526.0,0.0,39522.0,0.0,0.0,11575.5071124358,0.0,5.803
1998,Female,0-4,0.0,394.0,0.0,262238.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,0-4,0.0,509.0,0.0,280632.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,10-14,0.0,66.0,0.0,291234.0,37.0,58.0,12199.206385024,0.0,5.667
1998,Male,10-14,0.0,132.0,0.0,305322.0,37.0,58.0,12199.206385024,0.0,3.801
1998,Female,15-19,0.0,126.0,0.0,353010.0,3529.0,3779.0,12199.206385024,0.0,5.667
1998,Male,15-19,0.0,398.0,0.0,365048.0,3529.0,3779.0,12199.206385024,0.0,3.801
1998,Female,20-24,0.0,220.0,0.0,402520.0,12152.0,12672.0,12199.206385024,0.0,5.667
1998,Male,20-24,0.0,689.0,0.0,411372.0,12152.0,12672.0,12199.206385024,0.0,3.801
1998,Female,25-29,0.0,239.0,0.0,387577.0,18217.0,19725.0,12199.206385024,0.0,5.667
1998,Male,25-29,0.0,840.0,0.0,390620.0,18217.0,19725.0,12199.206385024,0.0,3.801
1998,Female,30-34,0.0,295.0,0.0,380566.0,14472.0,15572.0,12199.206385024,0.0,5.667
1998,Male,30-34,0.0,914.0,0.0,372052.0,14472.0,15572.0,12199.206385024,0.0,3.801
1998,Female,35-39,0.0,412.0,0.0,377239.0,5521.0,5756.0,12199.206385024,0.0,5.667
1998,Male,35-39,0.0,1033.0,0.0,363379.0,5521.0,5756.0,12199.206385024,0.0,3.801
1998,Female,40-44,0.0,514.0,0.0,356165.0,930.0,975.0,12199.206385024,0.0,5.667
1998,Male,40-44,0.0,1241.0,0.0,339856.0,930.0,975.0,12199.206385024,0.0,3.801
1998,Female,45-49,0.0,693.0,0.0,341059.0,56.0,42.0,12199.206385024,0.0,5.667
1998,Male,45-49,0.0,1541.0,0.0,322368.0,56.0,42.0,12199.206385024,0.0,3.801
1998,Female,5-9,0.0,77.0,0.0,273268.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,5-9,0.0,84.0,0.0,286981.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,50-54,0.0,959.0,0.0,321920.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,50-54,0.0,2007.0,0.0,291114.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,55-59,0.0,1282.0,0.0,286563.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,55-59,0.0,2569.0,0.0,254944.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,60-64,0.0,2113.0,0.0,298592.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,60-64,0.0,4028.0,0.0,257757.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,65-69,0.0,3239.0,0.0,284832.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,65-69,0.0,5969.0,0.0,234985.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,70-74,0.0,5577.0,0.0,249759.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,70-74,0.0,7919.0,0.0,189924.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,75-79,0.0,7572.0,0.0,189563.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,75-79,0.0,8624.0,0.0,131999.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,80-84,0.0,9711.0,0.0,122785.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,80-84,0.0,8396.0,0.0,71858.0,0.0,0.0,12199.206385024,0.0,3.801
1998,Female,85+,0.0,17181.0,0.0,95575.0,0.0,0.0,12199.206385024,0.0,5.667
1998,Male,85+,0.0,9011.0,0.0,41958.0,0.0,0.0,12199.206385024,0.0,3.801
1999,Female,0-4,0.0,362.0,0.0,266055.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,0-4,0.0,475.0,0.0,284042.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,10-14,0.0,69.0,0.0,284869.0,54.0,50.0,12475.2917701476,0.0,5.065
1999,Male,10-14,0.0,77.0,0.0,298016.0,54.0,50.0,12475.2917701476,0.0,4.177
1999,Female,15-19,0.0,120.0,0.0,345987.0,3573.0,3684.0,12475.2917701476,0.0,5.065
1999,Male,15-19,0.0,350.0,0.0,358662.0,3573.0,3684.0,12475.2917701476,0.0,4.177
1999,Female,20-24,0.0,181.0,0.0,394671.0,11852.0,12692.0,12475.2917701476,0.0,5.065
1999,Male,20-24,0.0,657.0,0.0,403893.0,11852.0,12692.0,12475.2917701476,0.0,4.177
1999,Female,25-29,0.0,202.0,0.0,395039.0,18822.0,20184.0,12475.2917701476,0.0,5.065
1999,Male,25-29,0.0,841.0,0.0,397673.0,18822.0,20184.0,12475.2917701476,0.0,4.177
1999,Female,30-34,0.0,288.0,0.0,379947.0,14824.0,15510.0,12475.2917701476,0.0,5.065
1999,Male,30-34,0.0,956.0,0.0,373950.0,14824.0,15510.0,12475.2917701476,0.0,4.177
1999,Female,35-39,0.0,376.0,0.0,384853.0,5984.0,6503.0,12475.2917701476,0.0,5.065
1999,Male,35-39,0.0,1100.0,0.0,370980.0,5984.0,6503.0,12475.2917701476,0.0,4.177
1999,Female,40-44,0.0,543.0,0.0,361392.0,1071.0,1104.0,12475.2917701476,0.0,5.065
1999,Male,40-44,0.0,1212.0,0.0,345519.0,1071.0,1104.0,12475.2917701476,0.0,4.177
1999,Female,45-49,0.0,701.0,0.0,344872.0,58.0,59.0,12475.2917701476,0.0,5.065
1999,Male,45-49,0.0,1497.0,0.0,325821.0,58.0,59.0,12475.2917701476,0.0,4.177
1999,Female,5-9,0.0,61.0,0.0,271659.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,5-9,0.0,85.0,0.0,286625.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,50-54,0.0,982.0,0.0,326899.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,50-54,0.0,1976.0,0.0,299192.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,55-59,0.0,1270.0,0.0,289912.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,55-59,0.0,2551.0,0.0,257609.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,60-64,0.0,2082.0,0.0,299209.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,60-64,0.0,3974.0,0.0,258800.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,65-69,0.0,3355.0,0.0,287844.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,65-69,0.0,5903.0,0.0,237994.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,70-74,0.0,5320.0,0.0,250962.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,70-74,0.0,7853.0,0.0,190759.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,75-79,0.0,8103.0,0.0,198492.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,75-79,0.0,9302.0,0.0,138105.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,80-84,0.0,9678.0,0.0,121762.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,80-84,0.0,8109.0,0.0,72359.0,0.0,0.0,12475.2917701476,0.0,4.177
1999,Female,85+,0.0,18104.0,0.0,100448.0,0.0,0.0,12475.2917701476,0.0,5.065
1999,Male,85+,0.0,9553.0,0.0,44151.0,0.0,0.0,12475.2917701476,0.0,4.177
2000,Female,0-4,0.0,369.0,0.0,266010.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,0-4,0.0,487.0,0.0,283543.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,10-14,0.0,48.0,0.0,282265.0,51.0,65.0,11526.3720667968,8.60104179,4.727
2000,Male,10-14,0.0,88.0,0.0,294897.0,51.0,65.0,11526.3720667968,8.60104179,3.039
2000,Female,15-19,0.0,115.0,0.0,337921.0,3556.0,3820.0,11526.3720667968,8.60104179,4.727
2000,Male,15-19,0.0,328.0,0.0,351663.0,3556.0,3820.0,11526.3720667968,8.60104179,3.039
2000,Female,20-24,0.0,163.0,0.0,390654.0,11747.0,12875.0,11526.3720667968,8.60104179,4.727
2000,Male,20-24,0.0,596.0,0.0,399290.0,11747.0,12875.0,11526.3720667968,8.60104179,3.039
2000,Female,25-29,0.0,166.0,0.0,401742.0,19344.0,20798.0,11526.3720667968,8.60104179,4.727
2000,Male,25-29,0.0,750.0,0.0,404998.0,19344.0,20798.0,11526.3720667968,8.60104179,3.039
2000,Female,30-34,0.0,266.0,0.0,379387.0,15467.0,16485.0,11526.3720667968,8.60104179,4.727
2000,Male,30-34,0.0,884.0,0.0,375806.0,15467.0,16485.0,11526.3720667968,8.60104179,3.039
2000,Female,35-39,0.0,390.0,0.0,390222.0,6398.0,6886.0,11526.3720667968,8.60104179,4.727
2000,Male,35-39,0.0,1011.0,0.0,376141.0,6398.0,6886.0,11526.3720667968,8.60104179,3.039
2000,Female,40-44,0.0,532.0,0.0,367866.0,1142.0,1253.0,11526.3720667968,8.60104179,4.727
2000,Male,40-44,0.0,1214.0,0.0,354092.0,1142.0,1253.0,11526.3720667968,8.60104179,3.039
2000,Female,45-49,0.0,746.0,0.0,350583.0,92.0,65.0,11526.3720667968,8.60104179,4.727
2000,Male,45-49,0.0,1607.0,0.0,330846.0,92.0,65.0,11526.3720667968,8.60104179,3.039
2000,Female,5-9,0.0,53.0,0.0,267829.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,5-9,0.0,69.0,0.0,284346.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,50-54,0.0,1007.0,0.0,330534.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,50-54,0.0,1939.0,0.0,306187.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,55-59,0.0,1225.0,0.0,299313.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,55-59,0.0,2517.0,0.0,265529.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,60-64,0.0,1940.0,0.0,294967.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,60-64,0.0,3767.0,0.0,256013.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,65-69,0.0,3151.0,0.0,292147.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,65-69,0.0,5705.0,0.0,242512.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,70-74,0.0,5339.0,0.0,255173.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,70-74,0.0,7596.0,0.0,194455.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,75-79,0.0,7963.0,0.0,202954.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,75-79,0.0,9248.0,0.0,142122.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,80-84,0.0,9186.0,0.0,124253.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,80-84,0.0,8041.0,0.0,75075.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2000,Female,85+,0.0,17808.0,0.0,110496.0,0.0,0.0,11526.3720667968,8.60104179,4.727
2000,Male,85+,0.0,9499.0,0.0,48943.0,0.0,0.0,11526.3720667968,8.60104179,3.039
2001,Female,0-4,0.0,302.0,0.0,269709.0,0.0,0.0,11734.7649743954,8.62751579,4.949
2001,Male,0-4,0.0,435.0,0.0,287124.0,0.0,0.0,11734.7649743954,8.62751579,2.89
2001,Female,10-14,0.0,58.0,0.0,280170.0,41.0,49.0,11734.7649743954,8.62751579,4.949
2001,Male,10-14,0.0,87.0,0.0,294375.0,41.0,49.0,11734.7649743954,8.62751579,2.89
2001,Female,15-19,0.0,100.0,0.0,324572.0,3241.0,3545.0,11734.7649743954,8.62751579,4.949
2001,Male,15-19,0.0,309.0,0.0,338731.0,3241.0,3545.0,11734.7649743954,8.62751579,2.89
2001,Female,20-24,0.0,139.0,0.0,381273.0,10343.0,11392.0,11734.7649743954,8.62751579,4.949
2001,Male,20-24,0.0,572.0,0.0,390219.0,10343.0,11392.0,11734.7649743954,8.62751579,2.89
2001,Female,25-29,0.0,198.0,0.0,410014.0,18127.0,19462.0,11734.7649743954,8.62751579,4.949
